appid,header_image
1010000,https://steamcdn-a.akamaihd.net/steam/apps/1010000/header.jpg?t=1554373264
1010950,https://steamcdn-a.akamaihd.net/steam/apps/1010950/header.jpg?t=1549384049
1013120,https://steamcdn-a.akamaihd.net/steam/apps/1013120/header.jpg?t=1550825155
1014130,https://steamcdn-a.akamaihd.net/steam/apps/1014130/header.jpg?t=1556446152
1014420,https://steamcdn-a.akamaihd.net/steam/apps/1014420/header.jpg?t=1550122178
1020940,https://steamcdn-a.akamaihd.net/steam/apps/1020940/header.jpg?t=1554328830
1020980,https://steamcdn-a.akamaihd.net/steam/apps/1020980/header.jpg?t=1555693125
1022530,https://steamcdn-a.akamaihd.net/steam/apps/1022530/header.jpg?t=1554340719
1022920,https://steamcdn-a.akamaihd.net/steam/apps/1022920/header.jpg?t=1551014614
1024450,https://steamcdn-a.akamaihd.net/steam/apps/1024450/header.jpg?t=1552265433
1024780,https://steamcdn-a.akamaihd.net/steam/apps/1024780/header.jpg?t=1553331733
1024860,https://steamcdn-a.akamaihd.net/steam/apps/1024860/header.jpg?t=1551426877
1026030,https://steamcdn-a.akamaihd.net/steam/apps/1026030/header.jpg?t=1551380690
1029040,https://steamcdn-a.akamaihd.net/steam/apps/1029040/header.jpg?t=1555419498
1031770,https://steamcdn-a.akamaihd.net/steam/apps/1031770/header.jpg?t=1555784531
1032140,https://steamcdn-a.akamaihd.net/steam/apps/1032140/header.jpg?t=1552640113
1034120,https://steamcdn-a.akamaihd.net/steam/apps/1034120/header.jpg?t=1552005829
1034830,https://steamcdn-a.akamaihd.net/steam/apps/1034830/header.jpg?t=1552727271
1038240,https://steamcdn-a.akamaihd.net/steam/apps/1038240/header.jpg?t=1555125547
1042150,https://steamcdn-a.akamaihd.net/steam/apps/1042150/header.jpg?t=1552636767
1042230,https://steamcdn-a.akamaihd.net/steam/apps/1042230/header.jpg?t=1555342225
1045130,https://steamcdn-a.akamaihd.net/steam/apps/1045130/header.jpg?t=1555505445
1046240,https://steamcdn-a.akamaihd.net/steam/apps/1046240/header.jpg?t=1554923335
1050690,https://steamcdn-a.akamaihd.net/steam/apps/1050690/header.jpg?t=1555924401
1052220,https://steamcdn-a.akamaihd.net/steam/apps/1052220/header.jpg?t=1556258786
1053300,https://steamcdn-a.akamaihd.net/steam/apps/1053300/header.jpg?t=1554968753
